peterson.6,par-prev,48,2.78
peterson.7,par-prev,48,5.15
pgm_protocol.1,par-prev,48,2.68
pgm_protocol.2,par-prev,48,3.13
pgm_protocol.3,par-prev,48,5.75
pgm_protocol.4,par-prev,48,3.58
pgm_protocol.5,par-prev,48,5.82
pgm_protocol.6,par-prev,48,7.6
pgm_protocol.7,par-prev,48,4.74
pgm_protocol.8,par-prev,48,13.1
phils.1,par-prev,48,0.74
phils.2,par-prev,48,1.58
phils.3,par-prev,48,1.68
phils.4,par-prev,48,1.69
phils.5,par-prev,48,1.86
phils.6,par-prev,48,1.83
phils.7,par-prev,48,1.74
phils.8,par-prev,48,1.89
pouring.1,par-prev,48,2.25
pouring.2,par-prev,48,1.73
production_cell.1,par-prev,48,1.68
production_cell.2,par-prev,48,2.06
production_cell.3,par-prev,48,1.77
production_cell.4,par-prev,48,1.91
production_cell.5,par-prev,48,2.44
production_cell.6,par-prev,48,4.08
protocols.1,par-prev,48,2.32
protocols.2,par-prev,48,2.86
protocols.3,par-prev,48,2.47
protocols.4,par-prev,48,2.8
